# frequency hf_real hf_imag
1.920000000000000000e+02 2.829669062186950563e-24 -1.356473402999579380e-23
1.930000000000000000e+02 4.405050986026332506e-24 1.187096270607051923e-23
1.940000000000000000e+02 -1.324824082032809909e-23 -1.137012643751240471e-23
1.950000000000000000e+02 1.850737251468659059e-23 -1.252406560544014134e-25
1.960000000000000000e+02 -1.259212967460181567e-23 6.610358767869096994e-24
1.970000000000000000e+02 5.837056850940302862e-24 -1.161201567270562186e-23
1.980000000000000000e+02 3.618266420352419268e-24 1.523614698735364443e-23
1.990000000000000000e+02 -1.115747918807679638e-23 -8.143612475739686257e-24
2.000000000000000000e+02 1.554077837194869053e-23 2.821927235988427379e-24
2.010000000000000000e+02 -1.306045318903210902e-23 4.900641745977318056e-24
2.020000000000000000e+02 8.235148191009481457e-24 -1.085356924008272624e-23
2.030000000000000000e+02 -1.286598911057803722e-24 1.421326855220726983e-23
2.040000000000000000e+02 -9.574187880924561704e-24 -1.364225112178202973e-23
2.050000000000000000e+02 1.031339968555640212e-23 9.428786557258758438e-24
2.060000000000000000e+02 -1.379794525569607829e-23 4.253253520271273735e-24
2.070000000000000000e+02 1.207076876696591518e-23 -7.293055332760304799e-24
2.080000000000000000e+02 -5.864158936695140792e-24 1.721216806747747659e-23
2.090000000000000000e+02 -7.743904153043361959e-24 -1.744872833121718961e-23
2.100000000000000000e+02 1.147036890106285904e-23 1.150761696003427024e-23
2.110000000000000000e+02 -1.293490656811405714e-23 -1.836323156930861570e-24
2.120000000000000000e+02 1.410894314027726780e-23 -9.025278243568779647e-24
2.130000000000000000e+02 -7.418299470762900725e-24 1.237925866014499132e-23
2.140000000000000000e+02 -3.422290945015169800e-24 -1.615025058031944284e-23
2.150000000000000000e+02 1.046628640352296505e-23 1.035705876327665247e-23
2.160000000000000000e+02 -1.767291866049858853e-23 -7.616745557311403700e-24
2.170000000000000000e+02 1.670437607272699687e-23 -4.116700277831935527e-24
2.180000000000000000e+02 -7.788373781746771493e-24 1.468787746527436775e-23
2.190000000000000000e+02 2.501560956560195133e-24 -1.292804157836813752e-23
2.200000000000000000e+02 7.161092256186377583e-24 1.382253416505281271e-23
2.210000000000000000e+02 -1.221508848872341559e-23 -4.723720617162386231e-24
2.220000000000000000e+02 1.586937965567322958e-23 -2.991099311023804923e-24
2.230000000000000000e+02 -1.316668246393571768e-23 1.343334777638444344e-23
2.240000000000000000e+02 2.767959357743140845e-24 -1.378879149540050085e-23
2.250000000000000000e+02 6.729711425867980182e-24 1.466095521968327453e-23
2.260000000000000000e+02 -1.365087611578059888e-23 -8.871917182189425362e-24
2.270000000000000000e+02 1.392323652025130786e-23 -1.669868680589424675e-24
2.280000000000000000e+02 -1.069149063260083111e-23 6.816837227143042430e-24
2.290000000000000000e+02 4.348390505677602992e-24 -1.388187658824263878e-23
2.300000000000000000e+02 2.289274635251707210e-24 1.490412271522194344e-23
2.310000000000000000e+02 -1.011527314561454205e-23 -1.015843633930795505e-23
2.320000000000000000e+02 1.471116505046730298e-23 4.260266670537702969e-24
2.330000000000000000e+02 -1.185702889374413551e-23 7.914118821375124014e-24
2.340000000000000000e+02 6.214978350940967176e-24 -1.499048668493997490e-23
2.350000000000000000e+02 3.157516080181658217e-24 1.588415595830294603e-23
2.360000000000000000e+02 -1.032830573592810709e-23 -1.149233410106759541e-23
2.370000000000000000e+02 1.214662390651710069e-23 3.284605069925473243e-24
2.380000000000000000e+02 -1.418859360302887517e-23 5.496236720465067237e-24
2.390000000000000000e+02 9.394705800849609924e-24 -1.396736366230132998e-23
2.400000000000000000e+02 -3.063249069510931133e-24 1.355824429807418034e-23
2.410000000000000000e+02 -7.396707775078407404e-24 -1.078954820710018236e-23
2.420000000000000000e+02 1.037676689510051702e-23 3.524281462414943786e-24
2.430000000000000000e+02 -1.601268769372522230e-23 6.644066923599288763e-24
2.440000000000000000e+02 6.466791435292945160e-24 -1.048786663079096705e-23
2.450000000000000000e+02 -1.198127880651642629e-24 1.718243409257881306e-23
2.460000000000000000e+02 -5.719855102279126568e-24 -1.286273261287886511e-23
2.470000000000000000e+02 9.095722339677866071e-24 4.346317231447436471e-24
2.480000000000000000e+02 -9.858582377365251990e-24 2.546727985807047350e-24
2.490000000000000000e+02 1.118124689146290398e-23 -8.818310664229572585e-24
2.500000000000000000e+02 -2.117240465514503237e-24 1.365278948007619659e-23
2.510000000000000000e+02 -6.393332952487586513e-24 -8.708529953169842794e-24
2.520000000000000000e+02 9.583640416264639528e-24 8.172341168941615626e-24
2.530000000000000000e+02 -1.158101184351917827e-23 -1.019896094670095857e-24
2.540000000000000000e+02 9.515959271181372620e-24 -9.557972375857690217e-24
2.550000000000000000e+02 -1.326329446683191327e-25 1.398331944768746340e-23
2.560000000000000000e+02 -6.031210113228405217e-24 -1.233847074425353917e-23
2.570000000000000000e+02 1.142372822464375448e-23 6.565099623770556303e-24
2.580000000000000000e+02 -1.223428996685127902e-23 3.418386557988351902e-25
2.590000000000000000e+02 7.895403412090420558e-24 -7.944923017044309032e-24
2.600000000000000000e+02 1.507839673676588483e-25 1.086077218174332946e-23
2.610000000000000000e+02 -3.273889797781004350e-24 -1.057738204392878100e-23
2.620000000000000000e+02 1.057784074402326243e-23 7.141820202286862190e-24
2.630000000000000000e+02 -1.346889239916096895e-23 -2.323214719680770442e-24
2.640000000000000000e+02 7.954318759595091400e-24 -3.081724750946886102e-24
2.650000000000000000e+02 -3.624229755321701472e-24 1.199127367751681509e-23
2.660000000000000000e+02 -4.050614702124165817e-24 -6.874833526721159495e-24
2.670000000000000000e+02 9.549834380812556414e-24 5.212381130772440557e-24
2.680000000000000000e+02 -9.837067998166930322e-24 2.153330561576104964e-24
2.690000000000000000e+02 7.459247885939824790e-24 -7.684228019759574772e-24
2.700000000000000000e+02 -3.618652056858193571e-24 8.987662257743190343e-24
2.710000000000000000e+02 -2.235586234959122956e-24 -1.013577108653233165e-23
2.720000000000000000e+02 7.123853440794889319e-24 4.477474512265068424e-24
2.730000000000000000e+02 -1.185370812414486019e-23 1.946810394212246079e-24
2.740000000000000000e+02 6.815170725081901964e-24 -2.155500299610722382e-24
2.750000000000000000e+02 -3.632558292974360585e-24 7.480179665571269516e-24
2.760000000000000000e+02 2.724018609395308006e-25 -9.653551127676411705e-24
2.770000000000000000e+02 4.628311835091543093e-24 6.447765013160880914e-24
2.780000000000000000e+02 -6.440670147681443859e-24 6.512671034517465252e-25
2.790000000000000000e+02 8.053329204304624110e-24 -5.483203214013008853e-24
2.800000000000000000e+02 -6.324867076843739921e-24 7.998878720313991886e-24
2.810000000000000000e+02 -4.573707119639379522e-25 -9.211081282587834589e-24
2.820000000000000000e+02 7.108990454669482502e-24 6.417870946341971309e-24
2.830000000000000000e+02 -7.174604010335252597e-24 -3.663049171795929543e-24
2.840000000000000000e+02 1.131300709794137298e-23 -3.639429811293481343e-24
2.850000000000000000e+02 -3.245445133756161185e-24 6.496682582811855506e-24
2.860000000000000000e+02 1.097060410029454764e-24 -8.075848082470382482e-24
2.870000000000000000e+02 4.540181660232033087e-24 4.078700011218392165e-24
2.880000000000000000e+02 -4.805240365009082109e-24 -1.545018472364021574e-24
2.890000000000000000e+02 1.776412281746275835e-24 -4.155264301494189178e-24
2.900000000000000000e+02 -5.231659794887412024e-24 7.963566696726077550e-24
2.910000000000000000e+02 -8.153450684769101154e-25 -7.342077474455858086e-24
2.920000000000000000e+02 4.579866919284759224e-24 2.665691209737348124e-24
2.930000000000000000e+02 -5.285753238973694816e-24 -1.279823396091450073e-24
2.940000000000000000e+02 7.526816725300472873e-24 -5.235770079165670601e-25
2.950000000000000000e+02 -2.743538966716751830e-24 2.063836336684011376e-24
2.960000000000000000e+02 6.156040806572941804e-25 -3.634717361022023922e-24
2.970000000000000000e+02 2.568541995382384527e-24 3.063284851142704838e-24
2.980000000000000000e+02 -4.401601313267972281e-24 -6.251540685688047016e-24
2.990000000000000000e+02 6.336524483086316112e-24 -1.626762535179099423e-24
3.000000000000000000e+02 -1.753083762186560407e-24 5.880406015636948020e-24
3.010000000000000000e+02 2.166433085222196596e-24 -5.457374842465035635e-24
3.020000000000000000e+02 1.684287947201665516e-24 5.142292960536798349e-24
3.030000000000000000e+02 -5.161535899235662449e-24 -2.923847782222060152e-24
3.040000000000000000e+02 3.234381931991873400e-24 -1.708390142380033167e-24
3.050000000000000000e+02 -2.247339947735176502e-24 5.058671684572385898e-24
3.060000000000000000e+02 3.758194639762920460e-24 -6.507060378977871609e-24
3.070000000000000000e+02 1.976963714885729119e-24 2.857382091437110870e-24
3.080000000000000000e+02 -2.205866142048919087e-24 -3.537856007820762520e-24
3.090000000000000000e+02 3.936409880135072099e-25 1.695044048962381401e-24
3.100000000000000000e+02 2.387079662898106284e-24 -2.334379178565948819e-24
3.110000000000000000e+02 -1.167928187056334481e-24 4.944807531469479820e-25
3.120000000000000000e+02 4.432570828609969850e-24 3.696322741733401236e-24
3.130000000000000000e+02 -3.503938427304070405e-24 -2.301740981960996465e-24
3.140000000000000000e+02 4.730921887473172989e-24 -7.275112825866368205e-25
3.150000000000000000e+02 -8.261197598863813154e-25 2.317078489708560290e-24
3.160000000000000000e+02 1.110019131941505011e-24 -2.907085379912401212e-24
3.170000000000000000e+02 3.134236955754355440e-25 1.154609962728177413e-24
3.180000000000000000e+02 -3.671974376079023913e-24 -4.230611172797105646e-24
3.190000000000000000e+02 2.338018183727231038e-24 -2.491413796488713234e-24
3.200000000000000000e+02 -1.797823493659682307e-26 2.809702239814884755e-24
3.210000000000000000e+02 1.725871900805031529e-24 -3.509209541426906344e-24
3.220000000000000000e+02 -1.348117787102245776e-24 1.412609042754084225e-24
3.230000000000000000e+02 7.271219502949296331e-25 -2.803445002202826585e-24
3.240000000000000000e+02 -2.588723158159524706e-25 2.427815944007476617e-24
3.250000000000000000e+02 -1.428235592244098709e-24 2.189830144724095668e-24
3.260000000000000000e+02 -6.482117776362407919e-25 -2.469585282952522066e-24
3.270000000000000000e+02 -1.398961074038062813e-24 9.507625443517752424e-25
3.280000000000000000e+02 9.635272858836238133e-25 -1.119217443756486362e-24
3.290000000000000000e+02 7.510400887642249500e-25 -1.952133532459309526e-24
3.300000000000000000e+02 -4.424419477254599126e-24 7.024049748443072914e-25
3.310000000000000000e+02 -2.266154907031123623e-26 -2.180468917533347307e-24
3.320000000000000000e+02 1.319543242296864089e-24 1.773320571149501259e-24
3.330000000000000000e+02 -2.129426050251531827e-24 -1.335656750917973697e-24
3.340000000000000000e+02 3.581193684368065347e-24 -1.138126543370560642e-24
3.350000000000000000e+02 5.486949439354817946e-25 3.220820796807542311e-24
3.360000000000000000e+02 1.071017760726508082e-24 -2.369340224261192187e-24
3.370000000000000000e+02 1.985961852452374341e-24 2.690213577932133695e-24
3.380000000000000000e+02 2.996783651805449179e-24 -1.023503191667412486e-24
3.390000000000000000e+02 -2.716523607010924049e-24 -1.731341095427237454e-24
3.400000000000000000e+02 1.038160831639917418e-24 1.711648819924346714e-24
3.410000000000000000e+02 2.009160989108328099e-24 1.069787820300276553e-25
3.420000000000000000e+02 -9.125263367106428609e-25 3.010309268882170329e-25
3.430000000000000000e+02 9.325558388803705190e-25 -1.030078046612190981e-25
3.440000000000000000e+02 1.538474318723959604e-24 2.977288993895425435e-24
3.450000000000000000e+02 -2.042447687101630078e-24 -1.596673982157189156e-25
3.460000000000000000e+02 3.589323634070637700e-24 2.557594909354582450e-24
3.470000000000000000e+02 -8.421715547999452015e-26 2.683263532900504547e-24
3.480000000000000000e+02 2.071175860759742867e-24 -6.052787099527993316e-25
3.490000000000000000e+02 1.350690144725473538e-25 -2.706827665643031114e-24
3.500000000000000000e+02 -3.881026304844767061e-24 -4.218734516262426208e-24
3.510000000000000000e+02 1.159188655670440929e-24 -2.950274664189211329e-25
3.520000000000000000e+02 -8.137833086682482913e-25 1.614800091173760265e-25
3.530000000000000000e+02 -2.446848500971911152e-24 2.079904020991357033e-25
3.540000000000000000e+02 -2.757439007557924284e-24 -1.540009648044893490e-24
3.550000000000000000e+02 5.205264108932994583e-25 5.153816248243909540e-24
3.560000000000000000e+02 3.016288939778947430e-24 -2.360161948185031228e-24
3.570000000000000000e+02 2.274477408223313269e-24 9.127476898328219423e-25
3.580000000000000000e+02 1.030120955341986455e-24 -4.013586141892026211e-25
3.590000000000000000e+02 3.248903317176824415e-25 -2.272359513405238530e-25
3.600000000000000000e+02 -1.622254256053501688e-25 1.019216631419923334e-24
3.610000000000000000e+02 6.173207341156761130e-25 -1.721884630062672612e-24
3.620000000000000000e+02 1.147117421524274474e-24 -1.308641799802505948e-24
3.630000000000000000e+02 -8.601583136157437903e-25 9.503295494143043618e-26
3.640000000000000000e+02 -2.177452789985571052e-24 3.807307655097150077e-24
3.650000000000000000e+02 -8.305144126681492743e-25 2.510940944172286774e-24
3.660000000000000000e+02 8.314093251767604777e-25 2.464571884900427312e-24
3.670000000000000000e+02 -8.244515543346822367e-25 4.464932675518608897e-24
3.680000000000000000e+02 1.622815330684335134e-25 -1.280134188374438954e-25
3.690000000000000000e+02 4.320023905346977552e-24 -2.946132242088769081e-24
3.700000000000000000e+02 1.357481308212861337e-24 2.051860096266435654e-24
3.710000000000000000e+02 -2.250118972535249640e-24 2.341704481268396151e-24
3.720000000000000000e+02 9.299803151185047231e-25 1.609126826308596353e-24
3.730000000000000000e+02 -4.005357675370929468e-24 9.206144465835635489e-25
3.740000000000000000e+02 1.253700152523623375e-24 9.093785568671070855e-25
3.750000000000000000e+02 6.606400615755411913e-25 1.244122760711361682e-24
3.760000000000000000e+02 3.740595239269999831e-25 -1.142981998317372152e-24
