# frequency hf_real hf_imag
3.770000000000000000e+02 1.216479894488362617e-25 3.711271004826561640e-25
3.780000000000000000e+02 -8.318351457077271646e-25 8.239519153078899052e-25
3.790000000000000000e+02 -8.497476924305832698e-25 -5.115041186578660431e-25
3.800000000000000000e+02 4.775334322573559789e-25 1.423074002647853128e-25
3.810000000000000000e+02 -5.059058968729602805e-25 4.009657382992038928e-27
3.820000000000000000e+02 8.753295362220754906e-25 1.172586346476948557e-24
3.830000000000000000e+02 -5.225591485626089919e-25 1.133649077535914388e-24
3.840000000000000000e+02 -2.775009859513235921e-25 1.309845605564600946e-24
3.850000000000000000e+02 7.916222732835654052e-25 -2.889537375928821542e-26
3.860000000000000000e+02 3.041947836937561484e-26 -5.040164472721463658e-25
3.870000000000000000e+02 -9.930794533048364378e-26 5.868841027572163405e-25
3.880000000000000000e+02 3.146563635420178577e-25 -9.280230399521887803e-25
3.890000000000000000e+02 4.130840438651615372e-25 -3.956812542556747414e-25
3.900000000000000000e+02 -2.900365894993265397e-26 1.733203888353178516e-26
3.910000000000000000e+02 2.652087683971741132e-25 2.022803359149252751e-25
3.920000000000000000e+02 -6.476593815077220732e-26 8.616519884372190527e-27
3.930000000000000000e+02 4.381901841671910905e-25 -5.535087806903190518e-25
3.940000000000000000e+02 3.173934022809233991e-25 1.637955225446281189e-24
3.950000000000000000e+02 5.228420108706414370e-25 4.591806286812318626e-27
3.960000000000000000e+02 8.086575751802764707e-25 1.608871608535481502e-24
3.970000000000000000e+02 -9.536574150164617053e-25 -1.310150618746034550e-24
3.980000000000000000e+02 -1.269917040557199493e-24 1.697977636165729081e-24
3.990000000000000000e+02 -2.244623125784428714e-25 -1.170013734853692907e-24
4.000000000000000000e+02 -1.348743654205357374e-25 -5.782139434996698042e-27
4.010000000000000000e+02 4.722933889786330297e-25 8.436097386494750981e-25
4.020000000000000000e+02 -1.146303549269040643e-24 7.946736549981569100e-26
4.030000000000000000e+02 2.099802961078909537e-25 2.586542115133719668e-25
4.040000000000000000e+02 4.422183364782392028e-25 1.189293157371036638e-24
4.050000000000000000e+02 -1.551581631820778757e-24 1.179088903911777679e-25
4.060000000000000000e+02 4.392610058784138749e-25 1.963817718024483535e-24
4.070000000000000000e+02 1.365503880211155887e-24 1.060924248967048082e-24
4.080000000000000000e+02 1.380929388391896877e-25 -5.817482753760141116e-26
4.090000000000000000e+02 -8.424601196661646415e-25 -1.076673359935888774e-24
4.100000000000000000e+02 -5.406155165554647654e-25 4.257973220394585470e-25
4.110000000000000000e+02 -5.772687441771447339e-26 -3.577066345354436057e-25
4.120000000000000000e+02 -4.899794867770213644e-25 -9.747426193366108189e-25
4.130000000000000000e+02 -3.080924030457127206e-24 1.837008547008842934e-25
4.140000000000000000e+02 1.424241422888038496e-24 -2.343285777802696574e-24
4.150000000000000000e+02 -4.403853063547836259e-25 -4.004723706688943486e-26
4.160000000000000000e+02 -1.631729443674086968e-25 -4.389924285799697077e-26
4.170000000000000000e+02 9.031919594778483089e-25 -1.110054746834407516e-24
4.180000000000000000e+02 2.358153638615510821e-25 -1.672724488082589343e-24
4.190000000000000000e+02 -4.652988426621840949e-25 6.571698872797696414e-25
4.200000000000000000e+02 -8.319475765014621178e-26 -1.019733861123467649e-24
4.210000000000000000e+02 5.246708217300664049e-25 6.398094592523897225e-25
4.220000000000000000e+02 5.392070468673498005e-25 1.063154020612709350e-24
4.230000000000000000e+02 -1.807278234494029016e-25 -1.123772052155642611e-24
4.240000000000000000e+02 7.749163863762428078e-25 -1.461798318565743766e-24
4.250000000000000000e+02 7.653730687457332188e-25 -5.120911912068713773e-25
4.260000000000000000e+02 -4.700465858548391565e-25 -7.515023224377240786e-25
4.270000000000000000e+02 -9.737733084090479084e-25 -5.383099317507370771e-25
4.280000000000000000e+02 3.204712752303317672e-25 9.383873089612468959e-25
4.290000000000000000e+02 5.645095970221190116e-25 1.993442889328521709e-24
4.300000000000000000e+02 -4.456270877088679151e-25 1.138268033497052228e-24
4.310000000000000000e+02 -4.227634061865281157e-25 -2.404084105414904752e-26
4.320000000000000000e+02 5.224113768828292201e-25 -4.725781112883268584e-25
4.330000000000000000e+02 1.531530808232462693e-25 7.146838221698340892e-26
4.340000000000000000e+02 1.323061638952993702e-24 -1.288128249123367994e-24
4.350000000000000000e+02 5.016932996089668801e-25 -1.001381986041545273e-25
4.360000000000000000e+02 2.322805601764804948e-24 -2.617142497816016521e-24
4.370000000000000000e+02 5.150466538875710899e-25 -7.050832304716267662e-25
4.380000000000000000e+02 -8.752243314947386929e-25 -6.970513187717632627e-26
4.390000000000000000e+02 -1.944178533392571555e-25 -6.537835500895542129e-25
4.400000000000000000e+02 -9.483143621526632670e-26 1.227402367768010345e-24
4.410000000000000000e+02 -1.643028538762267061e-24 2.071789002255388161e-24
4.420000000000000000e+02 6.591420535760973505e-25 4.199703662307004802e-25
4.430000000000000000e+02 5.712823774679783806e-26 1.023660797855467142e-24
4.440000000000000000e+02 -2.494067415206741851e-26 1.209497959787505364e-24
4.450000000000000000e+02 -5.439098828303587424e-25 -9.105302428966389333e-26
4.460000000000000000e+02 -1.085375326737286364e-24 -1.820359913270576409e-24
4.470000000000000000e+02 -2.154862625967680083e-25 1.383287756215243385e-24
4.480000000000000000e+02 -8.606025034201459777e-25 -6.567716142266094241e-25
4.490000000000000000e+02 7.451498319133405963e-27 2.849726477139548742e-25
4.500000000000000000e+02 -8.918257654005373509e-25 -6.616878747758180674e-25
4.510000000000000000e+02 -1.392137822919252213e-24 7.842938110973886763e-25
4.520000000000000000e+02 8.952797392711977343e-26 1.930408399228591028e-24
4.530000000000000000e+02 1.867805821043670333e-25 8.887007859902482463e-25
4.540000000000000000e+02 5.300435436730571011e-25 4.907708387240625161e-25
4.550000000000000000e+02 5.171467106964059465e-26 1.187995149461711336e-24
4.560000000000000000e+02 1.437341073291828530e-24 -1.074772777742757494e-24
4.570000000000000000e+02 -6.293513620791386157e-25 4.538148707449833523e-25
4.580000000000000000e+02 1.088084448104949862e-24 -1.444733922477331734e-24
4.590000000000000000e+02 -9.811997743095538853e-25 -3.546865092590213039e-25
4.600000000000000000e+02 -6.760445856570882755e-25 2.233233319777198028e-24
4.610000000000000000e+02 -4.072753799116692618e-25 -1.806799860294939623e-24
4.620000000000000000e+02 -2.479655308129983716e-25 -4.127853631257812172e-25
4.630000000000000000e+02 1.503256902980344888e-24 1.813683299593498224e-24
4.640000000000000000e+02 -6.449800996704973960e-25 1.049452721598991845e-25
4.650000000000000000e+02 -1.257149032330538954e-24 3.324149325106845320e-25
4.660000000000000000e+02 7.418199919662506995e-25 -1.026748533590193726e-24
4.670000000000000000e+02 -2.764441880865529486e-26 8.446784160176387378e-25
4.680000000000000000e+02 -1.544558192353404824e-24 -6.256953165043045946e-25
4.690000000000000000e+02 3.387657267519741778e-25 -3.125624517944577487e-25
4.700000000000000000e+02 9.291992381305761489e-25 -1.874941633593058810e-24
4.710000000000000000e+02 -3.859710490806092862e-25 -1.586575838523954978e-24
4.720000000000000000e+02 1.543250599880388494e-24 -1.157351846066035881e-24
4.730000000000000000e+02 1.529682371481668381e-24 -2.444626693747536124e-24
4.740000000000000000e+02 -6.912128293217410112e-25 9.383957769816298974e-25
4.750000000000000000e+02 8.563396090980445595e-25 7.980642430802004106e-25
4.760000000000000000e+02 -2.096054940498056499e-24 3.915026658907005305e-25
4.770000000000000000e+02 1.666829708476187712e-25 -2.727943528357222924e-25
4.780000000000000000e+02 -7.711195519644405616e-25 1.662620039986760598e-24
4.790000000000000000e+02 1.041969753843112865e-24 -9.604828665905692558e-25
4.800000000000000000e+02 -1.096348185220675230e-24 9.002073257899110796e-25
4.810000000000000000e+02 1.396124000916252175e-24 3.040738283681022336e-25
4.820000000000000000e+02 -8.321297625100010549e-25 1.509815059143147354e-25
4.830000000000000000e+02 -4.356846427240067212e-25 -2.825281979225243721e-24
4.840000000000000000e+02 -7.613345919911207562e-25 -8.976334926436965750e-25
4.850000000000000000e+02 2.170481459290448645e-25 -7.492757875633870857e-25
4.860000000000000000e+02 -1.376323874637775546e-24 1.288459474990289163e-24
4.870000000000000000e+02 6.428381342947360115e-25 1.359628361694600186e-24
4.880000000000000000e+02 -6.765467238008676476e-25 3.367299717730190805e-26
4.890000000000000000e+02 2.237265859872519640e-24 -9.718286649831385254e-25
4.900000000000000000e+02 -2.498190037447192604e-25 1.025041073404068561e-24
4.910000000000000000e+02 -7.669870500267389507e-25 6.356006482699399654e-25
4.920000000000000000e+02 4.776628137090169875e-25 5.204642735693845258e-25
4.930000000000000000e+02 -8.357141625607211402e-25 -2.283778043422280646e-25
4.940000000000000000e+02 5.906700057739582624e-25 1.764219979365758077e-24
4.950000000000000000e+02 -4.526848268586750316e-25 -7.215111309964660280e-25
4.960000000000000000e+02 4.855659630055472721e-25 -4.614881303097749058e-25
4.970000000000000000e+02 5.336716556061410459e-26 -4.833268085109530268e-25
4.980000000000000000e+02 5.443625834495883672e-25 -7.080908570096078690e-25
4.990000000000000000e+02 -6.884681349280569645e-25 -1.073237529951844443e-26
5.000000000000000000e+02 -6.645454073188734674e-25 8.606695520381048197e-25
5.010000000000000000e+02 1.442660677602400479e-24 -1.347441590179822049e-24
5.020000000000000000e+02 1.386013731175745143e-24 2.599149373606768076e-25
5.030000000000000000e+02 9.234373607144862406e-25 1.446826608702737556e-24
5.040000000000000000e+02 -5.790012582130109070e-25 -1.313771924973986243e-24
5.050000000000000000e+02 1.280398817914072735e-24 -1.126232637729116986e-24
5.060000000000000000e+02 -3.337531546711545253e-25 -1.540580847711984336e-24
5.070000000000000000e+02 -1.500437094618026868e-25 -7.657653454860209076e-25
5.080000000000000000e+02 1.064124800534069304e-24 4.568341541037672918e-25
5.090000000000000000e+02 -1.145459659458837582e-25 5.077169466634777925e-25
5.100000000000000000e+02 -4.172096958301470442e-26 -5.863552546348946457e-26
5.110000000000000000e+02 -3.278215583649777976e-25 2.825792548792684267e-25
5.120000000000000000e+02 -6.747179706133907667e-25 -1.510012694410893933e-25
5.130000000000000000e+02 -7.142677274201429354e-25 1.326135160841869771e-24
5.140000000000000000e+02 -3.599205025658726752e-25 -1.759424995378774330e-25
5.150000000000000000e+02 1.513743101544212901e-25 9.274426522789762381e-25
5.160000000000000000e+02 -3.100455700493061705e-25 -4.666574635065404920e-25
5.170000000000000000e+02 -1.195641613401872255e-24 1.443079452753325127e-25
5.180000000000000000e+02 -1.532071633270672180e-25 3.927764888744620331e-25
5.190000000000000000e+02 -2.302255655746146739e-25 -2.798088211113484330e-24
5.200000000000000000e+02 6.906241991902390785e-26 1.105031211379128052e-24
5.210000000000000000e+02 4.565695073622466362e-25 -3.810929477749970740e-25
5.220000000000000000e+02 2.964819759709350403e-25 1.596860289183829848e-25
5.230000000000000000e+02 -8.422749230390897675e-25 -1.713408568004869876e-24
5.240000000000000000e+02 -8.436448542308015286e-25 2.096817886670333223e-25
5.250000000000000000e+02 -5.025216200010107346e-25 4.557572533611890584e-25
5.260000000000000000e+02 -7.662752263868886698e-25 -5.123080526036082574e-25
5.270000000000000000e+02 -1.618108023220683021e-24 4.248582260222613898e-25
5.280000000000000000e+02 -4.789786859002218285e-25 -1.841812487101036079e-24
5.290000000000000000e+02 -1.459517359656303092e-24 -2.576846366087958712e-25
5.300000000000000000e+02 -1.289404472411406712e-24 -2.769727372081644979e-25
5.310000000000000000e+02 -1.266333588147833794e-24 2.501625069472817161e-25
5.320000000000000000e+02 -1.076039366089770127e-24 2.185465009280085902e-24
5.330000000000000000e+02 -1.157290428931346991e-24 -2.588973650847308534e-25
5.340000000000000000e+02 -9.318966176857719856e-25 1.541078090938814358e-24
5.350000000000000000e+02 -2.674350779739877766e-25 -1.214575020149571965e-24
5.360000000000000000e+02 8.314022884435902314e-25 8.541362240827165672e-25
5.370000000000000000e+02 -1.379658320735035418e-24 -8.300319770955201129e-26
5.380000000000000000e+02 1.082960391394750150e-24 -1.814401046175590891e-25
5.390000000000000000e+02 5.357416418304078658e-25 8.144980190355898125e-25
5.400000000000000000e+02 5.452242155887731151e-25 2.167137244859305736e-25
5.410000000000000000e+02 -2.612375963462043591e-25 -8.885530872084568589e-25
5.420000000000000000e+02 1.957521080499924841e-25 -2.300184538470184671e-24
5.430000000000000000e+02 5.763865431568325453e-25 2.972286504401884459e-25
5.440000000000000000e+02 6.429751481147717042e-25 8.814393345629627810e-25
5.450000000000000000e+02 -3.504187410779029776e-25 -5.866784298337781579e-25
5.460000000000000000e+02 7.564966252924581399e-25 -7.903913440196174208e-25
5.470000000000000000e+02 1.235856199421214250e-24 1.478991326356795772e-24
5.480000000000000000e+02 9.974863727545873845e-25 -9.469168908405394743e-25
5.490000000000000000e+02 7.235125474759662465e-25 3.747448948001049036e-25
5.500000000000000000e+02 -6.242097780266653236e-25 -1.412192661269206675e-24
5.510000000000000000e+02 3.809507487247144465e-27 -3.979366709011651384e-26
5.520000000000000000e+02 1.505882483971849726e-25 -1.339478864645788992e-24
5.530000000000000000e+02 -4.781811374528020408e-25 1.281351684561679800e-26
5.540000000000000000e+02 2.246297810840902609e-25 -1.940362251982223328e-24
5.550000000000000000e+02 1.733373538192022681e-25 -2.956253847580264412e-24
5.560000000000000000e+02 -5.258858407882245229e-26 4.880180963175330116e-25
5.570000000000000000e+02 -1.558893807916843199e-25 1.035572748558446566e-24
5.580000000000000000e+02 -3.742507425315965576e-26 3.154332116963688976e-25
5.590000000000000000e+02 3.393579593309747771e-26 -7.019241821994089452e-25
5.600000000000000000e+02 -3.804553927058389233e-25 5.859058861487485836e-25
5.610000000000000000e+02 -4.403595555604567128e-25 -1.877413175854515539e-25
5.620000000000000000e+02 -5.351135403717448766e-26 2.473566830886934760e-24
5.630000000000000000e+02 -1.166415480703426664e-24 -2.721229815353136886e-26
5.640000000000000000e+02 -1.928395653535191256e-24 -2.818003456083429481e-24
5.650000000000000000e+02 -2.255770887752686102e-25 -4.225282098101865083e-25
5.660000000000000000e+02 -1.225881954371166545e-24 1.489937289915294993e-25
5.670000000000000000e+02 1.709104720735361216e-24 1.791586200052215555e-24
5.680000000000000000e+02 7.517693067586084479e-25 3.648762849298190118e-25
5.690000000000000000e+02 1.298269591507445973e-24 1.268371789536435332e-24
5.700000000000000000e+02 7.623118407881742421e-25 -2.372987009311551395e-24
5.710000000000000000e+02 -3.350806796348409791e-25 6.623129795235261576e-25
5.720000000000000000e+02 5.215243948371800514e-25 -3.590935337215824892e-25
5.730000000000000000e+02 5.416948043390388336e-25 8.028396795285504241e-25
5.740000000000000000e+02 -1.438474182843504250e-24 -1.203091138066150285e-24
5.750000000000000000e+02 8.187802229407221900e-25 2.980541677899045709e-25
5.760000000000000000e+02 -9.369349206356893434e-25 3.225431924627634717e-25
5.770000000000000000e+02 -1.232243693708403953e-24 1.579053985335641295e-24
5.780000000000000000e+02 7.746684484662136390e-25 3.169255397317624711e-26
5.790000000000000000e+02 -5.999669207243537001e-25 4.194192653803964600e-25
5.800000000000000000e+02 -1.006700455176309238e-24 -1.920192932802298727e-24
5.810000000000000000e+02 1.244008742978658347e-24 -9.291132266721371246e-26
5.820000000000000000e+02 -1.851767070632885379e-24 3.631133153286197435e-25
5.830000000000000000e+02 -8.084519327539791630e-25 -9.932433986777282431e-25
5.840000000000000000e+02 1.179312386677774687e-24 -6.782293456440934550e-26
5.850000000000000000e+02 2.804741923945305638e-24 -1.578486915987092863e-24
5.860000000000000000e+02 6.728795083400684914e-26 1.023258139359803312e-24
5.870000000000000000e+02 9.597956352079183115e-25 -7.578251090076370459e-25
5.880000000000000000e+02 -1.048972493350205323e-24 8.531847196073014412e-25
5.890000000000000000e+02 2.183233978630432040e-24 6.650679555061082572e-25
5.900000000000000000e+02 -6.217839547387233956e-25 -1.546544286207068434e-25
5.910000000000000000e+02 -2.967027757400202061e-24 6.141646041096537990e-25
5.920000000000000000e+02 1.151217327614819183e-25 7.784598999383631325e-25
5.930000000000000000e+02 1.501335549400210294e-25 4.263837084797319072e-25
5.940000000000000000e+02 -8.277114444368958107e-25 9.542399926290385921e-25
5.950000000000000000e+02 2.716879767630912191e-25 -1.558112750798187960e-24
5.960000000000000000e+02 1.386768487289625479e-24 -2.761359407812864846e-24
5.970000000000000000e+02 -1.426327003715126509e-24 -1.986660917601554240e-24
5.980000000000000000e+02 5.286924033073775977e-25 -2.422229275747704386e-25
5.990000000000000000e+02 -1.042249278699334256e-24 -7.267406302072244707e-25
6.000000000000000000e+02 1.573198732542381880e-24 -5.903261999517761970e-25
6.010000000000000000e+02 6.043731352641456991e-25 -7.173087326526059366e-25
6.020000000000000000e+02 -5.439482108100437146e-25 1.631439533938415523e-24
6.030000000000000000e+02 2.922692470280919195e-25 -5.843654234760562748e-25
6.040000000000000000e+02 -4.133833894469076444e-25 1.629230443665213006e-25
6.050000000000000000e+02 6.884371561499965428e-25 1.420949497711083409e-25
6.060000000000000000e+02 -2.618257322032565922e-26 6.982013934597904466e-25
6.070000000000000000e+02 1.390847139450887304e-24 -1.354733989101125245e-24
6.080000000000000000e+02 2.832021586683368251e-24 -9.211043158173888276e-25
6.090000000000000000e+02 3.645669826397704335e-25 -1.467630735240560205e-25
6.100000000000000000e+02 9.290973860708015453e-25 -4.508531159362816105e-25
6.110000000000000000e+02 4.019416959717535847e-25 -1.641989038811867605e-24
6.120000000000000000e+02 -5.403673090571796944e-25 4.147682262858255546e-25
6.130000000000000000e+02 5.150876375168722049e-25 -1.225759563817083004e-24
6.140000000000000000e+02 1.042561482741280127e-24 -1.415021651025391579e-24
6.150000000000000000e+02 9.042581108467316591e-25 1.053693788669456387e-24
6.160000000000000000e+02 1.672369173228351967e-25 3.765765267165621655e-26
6.170000000000000000e+02 -1.653778839618479076e-25 -8.786424193505713073e-25
6.180000000000000000e+02 1.957828865956334092e-24 -7.968636323371120547e-25
6.190000000000000000e+02 9.944353338270363139e-25 1.470579405024341571e-24
6.200000000000000000e+02 1.480673433142494985e-24 -1.444992868567992590e-24
6.210000000000000000e+02 -6.991698799843855339e-25 -1.692842419837628474e-24
6.220000000000000000e+02 1.525629411245475050e-24 -9.751251003089162456e-25
6.230000000000000000e+02 -1.565391057957301450e-24 -7.363099315313433529e-25
6.240000000000000000e+02 5.127892457851800566e-25 1.935525201932498504e-25
6.250000000000000000e+02 3.158210913310248611e-26 -4.828109611314636021e-26
6.260000000000000000e+02 1.739189876381578233e-25 1.472437685971895681e-25
6.270000000000000000e+02 -4.419240109979948582e-25 -6.288865070736409802e-25
6.280000000000000000e+02 1.001641074481716297e-24 2.742080785919259615e-26
6.290000000000000000e+02 5.795500227533544305e-25 -4.730509915831667991e-25
6.300000000000000000e+02 2.102850969303978448e-25 7.918216885701494130e-26
6.310000000000000000e+02 2.226637753953649330e-24 2.729213860841136011e-25
6.320000000000000000e+02 1.123934033562205970e-24 2.074392126003960073e-25
6.330000000000000000e+02 1.978384822776837843e-25 -3.053580960763315655e-24
6.340000000000000000e+02 -1.240571046511911503e-26 1.243245553790549567e-24
6.350000000000000000e+02 -2.147004716267438468e-24 2.587560829668644085e-24
6.360000000000000000e+02 -6.928046018178948392e-25 5.967115153002126775e-25
6.370000000000000000e+02 -5.207410778653792499e-25 -6.618036175228413088e-25
6.380000000000000000e+02 -8.777054395470306302e-25 -5.043994388463173759e-25
6.390000000000000000e+02 -1.179103990189169017e-25 9.778724989709244244e-25
6.400000000000000000e+02 1.973068462480486314e-24 6.870079334382288617e-25
6.410000000000000000e+02 5.573933758175466832e-25 -5.400295924617928428e-25
6.420000000000000000e+02 -2.545936753106294743e-25 6.175404007351205160e-25
6.430000000000000000e+02 -1.178450397335474590e-24 3.708570316036819693e-26
6.440000000000000000e+02 1.033776551741814615e-24 -3.408039743170784790e-25
6.450000000000000000e+02 -2.503969973095614703e-25 -2.653050817115164368e-25
6.460000000000000000e+02 2.033554740885917951e-24 -1.583811841366994334e-24
6.470000000000000000e+02 1.716223016916146540e-25 -1.171387530440789812e-24
6.480000000000000000e+02 1.560876451745148326e-24 -1.767157209014918884e-25
6.490000000000000000e+02 5.148914754601005338e-25 -2.688927396790636195e-25
6.500000000000000000e+02 8.247124339360735302e-26 -3.720837793512617190e-26
6.510000000000000000e+02 1.375842521423256581e-25 5.992320429372725543e-25
6.520000000000000000e+02 6.827161093218382871e-25 1.077096345296133739e-24
6.530000000000000000e+02 -2.939887567600973099e-26 5.818134826058376261e-25
6.540000000000000000e+02 -1.712629734530072310e-24 5.702769076767099824e-26
6.550000000000000000e+02 -2.060651107253919927e-24 -1.777978857657905002e-24
6.560000000000000000e+02 -7.849003875113764877e-25 4.764923110781486527e-25
6.570000000000000000e+02 -8.952874742835056404e-25 4.314843371801586833e-25
6.580000000000000000e+02 2.293070923662068451e-25 2.563690963837249307e-25
6.590000000000000000e+02 -1.431434916549618106e-25 -1.010582490075436200e-25
6.600000000000000000e+02 5.405687913360209258e-25 1.623297750798113760e-24
6.610000000000000000e+02 -2.444130524440620283e-25 1.221061336098582241e-24
6.620000000000000000e+02 6.168387614568366733e-25 -1.315234132843637014e-24
6.630000000000000000e+02 3.713518023190948679e-25 1.241213207992910152e-24
6.640000000000000000e+02 1.213306101440981093e-24 -2.224996652037593764e-24
6.650000000000000000e+02 -9.901417453958272257e-25 1.029812945910865310e-24
6.660000000000000000e+02 -2.091966515663776187e-24 2.002951563822583931e-24
6.670000000000000000e+02 -6.836256656454850790e-25 -1.762495106349399663e-24
6.680000000000000000e+02 8.026270466680147471e-25 -9.595350743391586900e-25
6.690000000000000000e+02 -7.258787092330693294e-25 -5.703606356140327794e-26
6.700000000000000000e+02 -5.284138144655270827e-25 -3.518327582113588965e-25
6.710000000000000000e+02 -1.422860053481099682e-24 5.878458730523904445e-25
6.720000000000000000e+02 -1.075908169899210545e-24 1.772241796092044962e-24
6.730000000000000000e+02 -2.144956464323310952e-25 2.473179683194827829e-24
6.740000000000000000e+02 -1.931411944776888472e-24 2.689156370924830138e-25
6.750000000000000000e+02 -1.670394465248338522e-25 -1.776486278202554637e-25
6.760000000000000000e+02 1.984192926303362489e-26 7.413072432448588416e-25
6.770000000000000000e+02 -2.196832762272549315e-25 -1.819954536417647457e-24
6.780000000000000000e+02 1.381557962555669755e-25 4.471331789628168161e-25
6.790000000000000000e+02 -7.361329488606501598e-25 -2.760447624959105253e-26
6.800000000000000000e+02 1.422184553612207986e-24 5.727507327671768450e-25
6.810000000000000000e+02 8.796907264170156457e-25 -6.694215522880353481e-25
6.820000000000000000e+02 -8.789564358216556777e-25 3.767760426425479435e-25
6.830000000000000000e+02 -8.516352543973961343e-26 9.590647044951838238e-25
6.840000000000000000e+02 -7.388926270600338812e-25 1.282627773381826519e-24
6.850000000000000000e+02 1.415616854325940488e-24 1.660436003052533271e-24
6.860000000000000000e+02 -1.331503245909583559e-25 3.420889078798503198e-25
6.870000000000000000e+02 -1.338378731586246773e-24 1.066593256322144924e-24
6.880000000000000000e+02 9.435640093760610446e-25 -2.340864192392377754e-24
6.890000000000000000e+02 6.819818305059995774e-25 1.572834529264576438e-24
6.900000000000000000e+02 -2.273081109709008604e-25 4.607476508799979150e-25
6.910000000000000000e+02 -5.855562074721298804e-25 -1.303567677016709225e-24
6.920000000000000000e+02 -4.678732118020598905e-25 7.109526408829859988e-25
6.930000000000000000e+02 -6.925051798508870800e-26 -5.103619926273076624e-26
6.940000000000000000e+02 -1.184991890475692330e-24 3.281171960413039847e-25
6.950000000000000000e+02 2.021533288810581839e-24 -1.575226247792494053e-25
6.960000000000000000e+02 -8.294224119585740273e-26 7.435419219412254588e-26
6.970000000000000000e+02 2.472049522034574109e-24 3.921274848405865833e-25
6.980000000000000000e+02 -5.071758751049073907e-25 -1.381362483009724106e-24
6.990000000000000000e+02 -2.350981515524107802e-25 -2.412460423117875982e-25
7.000000000000000000e+02 -3.309928945090908243e-25 1.901920858830829561e-24
7.010000000000000000e+02 1.018800822662461514e-24 -1.360657843842424657e-24
7.020000000000000000e+02 1.123738603623649196e-24 -6.888147060286156380e-25
7.030000000000000000e+02 3.548895314851569628e-25 -5.450882853494330082e-25
7.040000000000000000e+02 1.281099603354279751e-24 4.257464641150699880e-25
7.050000000000000000e+02 1.304746427416775705e-24 -2.379317277805231563e-25
7.060000000000000000e+02 1.127045896188667830e-24 1.617261631857323029e-25
7.070000000000000000e+02 -4.697551208553280485e-25 -7.886355431835756779e-26
7.080000000000000000e+02 -1.290968802868650155e-24 2.242065291304714268e-25
7.090000000000000000e+02 -1.836872490725543418e-24 1.126463320401915238e-24
7.100000000000000000e+02 -1.648528968808349011e-24 -6.122452291533995495e-25
7.110000000000000000e+02 -3.571212971678406561e-25 3.389799989401655183e-25
7.120000000000000000e+02 -1.458360842713249520e-24 3.192296571895820191e-25
7.130000000000000000e+02 -1.226782910105573664e-25 -7.856042128972716170e-25
7.140000000000000000e+02 1.691575884728505382e-24 6.217198874195681166e-25
7.150000000000000000e+02 -1.769351901038035408e-25 -1.179198402067421077e-24
7.160000000000000000e+02 -2.145528207558459845e-24 -1.815829402080399894e-25
7.170000000000000000e+02 9.537365955538860046e-25 2.536886059813401281e-25
7.180000000000000000e+02 -2.557358811685249708e-25 1.070168448848652175e-24
7.190000000000000000e+02 -5.674887081328071849e-25 -1.952805546947742100e-24
7.200000000000000000e+02 -3.081448077487001739e-25 6.490658835493178517e-25
7.210000000000000000e+02 -1.507851277458773970e-24 -7.610452535326389712e-25
7.220000000000000000e+02 2.111489029023984809e-26 1.385319802605294340e-24
7.230000000000000000e+02 8.594993513550320530e-25 -5.898748072128487519e-25
7.240000000000000000e+02 -1.168048866452194430e-24 -3.360303702771843410e-25
7.250000000000000000e+02 6.499967940792396254e-25 -2.213432421426388495e-25
7.260000000000000000e+02 6.952174249713895191e-25 -4.755712235511572156e-25
7.270000000000000000e+02 -6.489464464986775510e-25 8.530515583422581281e-25
7.280000000000000000e+02 1.153086156002181310e-24 1.116819031709189118e-24
7.290000000000000000e+02 -1.324739145398805222e-24 -5.525446706062902773e-26
7.300000000000000000e+02 5.030465241744588213e-25 -1.219938721531441357e-24
7.310000000000000000e+02 -1.643109601631072498e-25 -5.089608529647428501e-25
7.320000000000000000e+02 -9.447230754455815757e-26 1.385992339988452323e-25
7.330000000000000000e+02 4.453466731916589026e-25 7.257525595650802191e-25
7.340000000000000000e+02 2.451679004266556506e-25 1.484745816097671461e-24
7.350000000000000000e+02 -2.251996989880548872e-24 -8.429609110439591111e-25
7.360000000000000000e+02 -1.489069845107657018e-24 -2.613000678873028700e-24
7.370000000000000000e+02 -1.241514917512806216e-24 3.027255883349290992e-25
7.380000000000000000e+02 -2.713657300640991844e-25 7.592874549207975170e-25
7.390000000000000000e+02 8.973123153452855901e-25 -1.138234516678674122e-26
7.400000000000000000e+02 1.218741701937708226e-24 -9.482315101054254089e-25
7.410000000000000000e+02 7.736778956973832690e-25 5.928244926787677821e-25
7.420000000000000000e+02 2.018412946882111459e-25 -1.250382146351685838e-24
7.430000000000000000e+02 -1.118879646561798173e-24 -7.943902474296985451e-26
7.440000000000000000e+02 1.363141036828890659e-24 5.379130824083198559e-25
7.450000000000000000e+02 1.223135465791706838e-25 8.831057368141713290e-25
7.460000000000000000e+02 -1.430290435534705203e-24 -2.158727790707322409e-25
7.470000000000000000e+02 -7.166699353935213642e-25 -7.045222022096084737e-25
7.480000000000000000e+02 1.408971912021069356e-24 6.424343427418928381e-25
7.490000000000000000e+02 1.659667194133310288e-24 -1.960514587122828115e-24
7.500000000000000000e+02 -1.083936654831357152e-24 1.435497472872942050e-24
7.510000000000000000e+02 2.442962552357273623e-24 1.176610219016837271e-24
7.520000000000000000e+02 1.057213429856379704e-24 3.610751286136657890e-25
7.530000000000000000e+02 6.592518234426395127e-25 -8.477606504879231581e-25
